tid	exp	model	lang	method	wrap	frozen	epochs	date	all_preds	bert_score	bleu_score	input_text	langs	pred_text1	prefix	prompt	qid	rouge_score	target_text	top	top_pred
54	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	به شخص ایکس نگاه می کند. <br /> به شخص ایکس نگاه می کند <br /> به شخص ایکس می گوید:	0.12	0.0	## ## ## ## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ## ## ## ##	fa2fa	به شخص ایکس نگاه می کند	oEffect	<oEffect_0>  <oEffect_1>  <oEffect_2>  <oEffect_3>  <oEffect_4>  <oEffect_5>  <oEffect_6>  <oEffect_7>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <oEffect_fa_0>  <oEffect_fa_1>  <oEffect_fa_2>  <oEffect_fa_3>  <oEffect_fa_4>  <oEffect_fa_5>  <oEffect_fa_6>  <oEffect_fa_7>  <extra_id_0>	54	0.0	پول از دست دادن	پول از دست دادن	به شخص ایکس می گوید:
54	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	PersonX is influenced by PersonY's interests. <br /> PersonX is influenced by PersonY's interests <br /> PersonX is influenced by PersonY.	0.11	0.0	PersonX affects PersonY's interests ## ## ## ## ## ## ## ## ##	en2en	PersonX is influenced by PersonY's interests	oEffect	PersonX affects PersonY's interests  <oEffect_0>  <oEffect_1>  <oEffect_2>  <oEffect_3>  <oEffect_4>  <oEffect_5>  <oEffect_6>  <oEffect_7>  <extra_id_0>	54	0.0	lose money	lose money	PersonX is influenced by PersonY.
54	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> to be helpful. <br /> gets to be helpful	0.2	0.0	## PersonX affects PersonY's interests ##	en2en	to be helpful	oEffect	<oEffect>  PersonX affects PersonY's interests <extra_id_0>	54	0.0	lose money	lose money	to be helpful
55	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	happy <br /> to be helpful <br /> gets thanked	0.79	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	happy	oReact	PersonX affects PersonY's interests  <oReact_0>  <oReact_1>  <oReact_2>  <oReact_3>  <oReact_4>  <extra_id_0>	55	0.0	helped	helped	to be helpful
55	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	سپاسگزارم. <br /> رضایت خاطر <br /> آسوده خاطر	0.62	0.0	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	سپاسگزارم	oReact	<oReact>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	55	0.0	کمک کرد	کمک کرد	رضایت خاطر
55	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	سپاسگزارم. <br /> خوشحال. <br /> خوشحال	0.5	0.0	## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ##	fa2fa	سپاسگزارم	oReact	<oReact_0>  <oReact_1>  <oReact_2>  <oReact_3>  <oReact_4>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <oReact_fa_0>  <oReact_fa_1>  <oReact_fa_2>  <oReact_fa_3>  <oReact_fa_4>  <extra_id_0>	55	0.0	کمک کرد	کمک کرد	سپاسگزارم.
55	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets hurt <br /> PersonX gets in trouble <br /> PersonX gets hurt	0.46	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	gets hurt	oReact	PersonX affects PersonY's interests  <oReact_0>  <oReact_1>  <oReact_2>  <oReact_3>  <oReact_4>  <extra_id_0>	55	0.0	helped	helped	gets hurt
55	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> to be in control of PersonY's attention. <br /> to be in control of PersonY's attention	0.79	0.0	## PersonX affects PersonY's interests ##	en2en	to be helpful	oReact	<oReact>  PersonX affects PersonY's interests <extra_id_0>	55	0.0	helped	helped	to be helpful
56	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to make PersonY's interests. <br /> to make PersonY's interests <br /> to be helpful	0.49	0.0456496931223525	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	to make PersonY's interests	oWant	PersonX affects PersonY's interests  <oWant_0>  <oWant_1>  <oWant_2>  <oWant_3>  <oWant_4>  <extra_id_0>	56	0.3333333288888889	to progress	to progress	to be helpful
56	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	برای تشکر از ایکس <br /> تا به شخص ایکس بگوید که آن ها چه می خواهند. <br /> تا به شخص ایکس بگوید که آن ها چه کار می کنند.	0.44	0.0610332203119731	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	برای تشکر از ایکس	oWant	<oWant>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	56	0.3333333288888889	برای پیشرفت	برای پیشرفت	برای تشکر از ایکس
56	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	تا با شخص ایکس صحبت کند. <br /> تا به شخص ایکس کمک کند. <br /> تا با شخص ایکس صحبت کند	0.39	0.0	## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ##	fa2fa	تا با شخص ایکس صحبت کند	oWant	<oWant_0>  <oWant_1>  <oWant_2>  <oWant_3>  <oWant_4>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <oWant_fa_0>  <oWant_fa_1>  <oWant_fa_2>  <oWant_fa_3>  <oWant_fa_4>  <extra_id_0>	56	0.0	برای پیشرفت	برای پیشرفت	تا به شخص ایکس کمک کند.
56	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	PersonX is influenced by PersonY. <br /> PersonX is influenced by PersonY <br /> PersonX is influenced by personY	0.08	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	PersonX is influenced by PersonY	oWant	PersonX affects PersonY's interests  <oWant_0>  <oWant_1>  <oWant_2>  <oWant_3>  <oWant_4>  <extra_id_0>	56	0.0	to progress	to progress	PersonX is influenced by PersonY.
56	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> to be helpful. <br />e	0.5	0.0724974999068182	## PersonX affects PersonY's interests ##	en2en	to be helpful	oWant	<oWant>  PersonX affects PersonY's interests <extra_id_0>	56	0.3999999952000001	to progress	to progress	e
57	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to make PersonY's interests <br /> to make PersonY's interests. <br /> to make persony's food	0.28	0.0	PersonX affects PersonY's interests ## ## ## ## ##	en2en	to make PersonY's interests	xAttr	PersonX affects PersonY's interests  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	57	0.0	well-known	well-known	to make PersonY's interests.
57	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	جامعه ای <br />قدرتمند <br />مسئولیت پذیر	0.73	0.0	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	جامعه ای	xAttr	<xAttr>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	57	0.0	شناخته شده	شناخته شده	جامعه ای
57	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	علاقه مند شدن به دیگران <br />کمک کننده <br />علاقه مند شدن به شخصی دیگر.	0.66	0.0	## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ##	fa2fa	علاقه مند شدن به دیگران	xAttr	<xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <xAttr_fa_0>  <xAttr_fa_1>  <xAttr_fa_2>  <xAttr_fa_3>  <extra_id_0>	57	0.0	شناخته شده	شناخته شده	کمک کننده
57	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	PersonX is influenced by PersonY. <br /> PersonX is influenced by PersonY <br /> PersonX is influenced by personY	0.19	0.0	PersonX affects PersonY's interests ## ## ## ## ##	en2en	PersonX is influenced by PersonY	xAttr	PersonX affects PersonY's interests  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	57	0.0	well-known	well-known	PersonX is influenced by PersonY.
57	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> wants to have fun with PersonY <br /> wants to be helpful	0.38	0.0	## PersonX affects PersonY's interests ##	en2en	to be helpful	xAttr	<xAttr>  PersonX affects PersonY's interests <extra_id_0>	57	0.0	well-known	well-known	to be helpful
58	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to make PersonY's interests <br /> to make PersonY's interests. <br /> to make persony's interests	0.19	0.0	PersonX affects PersonY's interests ## ## ## ## ## ## ## ## ##	en2en	to make PersonY's interests	xEffect	PersonX affects PersonY's interests  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	58	0.0	receives reaction	receives reaction	to make PersonY's interests
58	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	از شخص ایکس تشکر می کند. <br /> از شخص ایکس می خواهد که به آنها کمک کند. <br /> به شخص ایکس می گوید:	0.49	0.09717716588732	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	از شخص ایکس تشکر می کند	xEffect	<xEffect>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	58	0.3999999952000001	واکنش دریافت می کند	واکنش دریافت می کند	به شخص ایکس می گوید:
58	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	شخص ایکس به سود دیگران تأثیر می گذارد. <br /> شخص ایکس به سود دیگری تأثیر می گذارد. <br /> به شخص دیگری کمک می کند.	0.44	0.0285996171617138	## ## ## ## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ## ## ## ##	fa2fa	شخص ایکس به سود دیگران تأثیر می گذارد	xEffect	<xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <xEffect_fa_0>  <xEffect_fa_1>  <xEffect_fa_2>  <xEffect_fa_3>  <xEffect_fa_4>  <xEffect_fa_5>  <xEffect_fa_6>  <xEffect_fa_7>  <extra_id_0>	58	0.1666666622222223	واکنش دریافت می کند	واکنش دریافت می کند	به شخص دیگری کمک می کند.
58	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> gets thanked by PersonX <br /> PersonX is influenced by PersonY.	0.31	0.0	PersonX affects PersonY's interests ## ## ## ## ## ## ## ## ##	en2en	gets thanked	xEffect	PersonX affects PersonY's interests  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	58	0.0	receives reaction	receives reaction	gets thanked
58	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	<br /> to be helpful <br /> to be helpful.	0.37	0.0	## PersonX affects PersonY's interests ##	en2en	EMPT	xEffect	<xEffect>  PersonX affects PersonY's interests <extra_id_0>	58	0.0	receives reaction	receives reaction	
59	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to be helpful <br /> to make sure they are doing something. <br /> to make sure they are helpful	0.48	0.0724974999068182	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	to be helpful	xIntent	PersonX affects PersonY's interests  <xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  <extra_id_0>	59	0.3333333283333334	to motivate more	to motivate more	to be helpful
59	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	برای کمک به دیگران <br />برای کمک کردن <br />برای تأثیرگذاری بر دیگران	0.63	0.0288300518814496	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	برای کمک به دیگران	xIntent	<xIntent>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	59	0.1818181771900827	تا انگیزه های بیشتری به دست آوریم	تا انگیزه های بیشتری به دست آوریم	برای تأثیرگذاری بر دیگران
59	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	برای تأثیرگذاری بر منافع دیگران <br />برای تأثیرگذاری بر دیگران <br />برای کمک به دیگران	0.64	0.0	## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ##	fa2fa	برای تأثیرگذاری بر منافع دیگران	xIntent	<xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <xIntent_fa_0>  <xIntent_fa_1>  <xIntent_fa_2>  <xIntent_fa_3>  <xIntent_fa_4>  <extra_id_0>	59	0.0	تا انگیزه های بیشتری به دست آوریم	تا انگیزه های بیشتری به دست آوریم	برای تأثیرگذاری بر منافع دیگران
59	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets excited <br /> PersonX is influenced by PersonY. <br /> PersonX is influenced by personY.	0.45	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	gets excited	xIntent	PersonX affects PersonY's interests  <xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  <extra_id_0>	59	0.0	to motivate more	to motivate more	gets excited
59	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	angry <br />satisfied <br /> to be helpful	0.48	0.0	## PersonX affects PersonY's interests ##	en2en	angry	xIntent	<xIntent>  PersonX affects PersonY's interests <extra_id_0>	59	0.0	to motivate more	to motivate more	to be helpful
6	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	happy <br /> to be helpful <br /> to be thanked by PersonY	0.6	0.0	PersonX accepts PersonY invitation ## ## ## ## ## ##	en2en	happy	xNeed	PersonX accepts PersonY invitation  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	6	0.0	be invited by PersonY	be invited by PersonY	to be thanked by PersonY
6	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	تا به شخص دیگری زنگ بزند. <br /> شخص دیگری را ملاقات کنید. <br /> شخص دیگری را ملاقات کنید	0.63	0.0	## شخص ایکس دعوت شخص دیگری را می پذیرد ## ##	fa2fa	تا به شخص دیگری زنگ بزند	xNeed	<xNeed>  شخص ایکس دعوت شخص دیگری را می پذیرد <gen_fa>  <extra_id_0>	6	0.0	توسط شخصی دعوت شود	توسط شخصی دعوت شود	شخص دیگری را ملاقات کنید
6	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	تا با شخص دیگری صحبت کند. <br /> تا به شخصی زنگ بزند. <br /> تا به شخصی زنگ بزند	0.57	0.0	## ## ## ## ## شخص ایکس دعوت شخص دیگری را می پذیرد ## ## ## ## ## ##	fa2fa	تا با شخص دیگری صحبت کند	xNeed	<xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  شخص ایکس دعوت شخص دیگری را می پذیرد <xNeed_fa_0>  <xNeed_fa_1>  <xNeed_fa_2>  <xNeed_fa_3>  <xNeed_fa_4>  <extra_id_0>	6	0.0	توسط شخصی دعوت شود	توسط شخصی دعوت شود	تا به شخصی زنگ بزند
6	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets excited <br /> gets thanked <br /> gets thanked by PersonY	0.55	0.0	PersonX accepts PersonY invitation ## ## ## ## ## ##	en2en	gets excited	xNeed	PersonX accepts PersonY invitation  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	6	0.0	be invited by PersonY	be invited by PersonY	gets thanked by PersonY
6	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to accept PersonY's invite <br /> to accept PersonY's invite. <br /> gets arrested	0.85	0.0456496931223525	## PersonX accepts PersonY invitation ##	en2en	to accept PersonY's invite	xNeed	<xNeed>  PersonX accepts PersonY invitation <extra_id_0>	6	0.0	be invited by PersonY	be invited by PersonY	to accept PersonY's invite
60	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to be helpful <br /> to be helpful. <br /> to be in control of PersonY	0.62	0.0266703397520469	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	to be helpful	xNeed	PersonX affects PersonY's interests  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	60	0.2222222177777778	to decide the fate of persony	to decide the fate of persony	to be in control of PersonY
60	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	تا به شخص دیگری کمک کند. <br /> تا به شخص دیگری بگوید که چگونه می تواند تأثیر بگذارد. <br /> تا به شخص دیگری بگوید که چگونه می تواند تاثیر بگذارد.	0.53	0.0447063442769312	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	تا به شخص دیگری کمک کند	xNeed	<xNeed>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	60	0.3333333283333334	تا سرنوشت افراد را تعیین کند	تا سرنوشت افراد را تعیین کند	تا به شخص دیگری کمک کند.
60	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	تا ببیند شخص ایکس چه تاثیری بر منافع دیگران می گذارد. <br /> تا ببیند شخص ایکس چه تاثیری بر منافع دیگران خواهد گذاشت. <br /> تا ببیند شخص ایکس چه تاثیری بر منافع دیگران دارد.	0.43	0.0215982650522116	## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ##	fa2fa	تا ببیند شخص ایکس چه تاثیری بر منافع دیگران می گذارد	xNeed	<xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <xNeed_fa_0>  <xNeed_fa_1>  <xNeed_fa_2>  <xNeed_fa_3>  <xNeed_fa_4>  <extra_id_0>	60	0.1176470542560555	تا سرنوشت افراد را تعیین کند	تا سرنوشت افراد را تعیین کند	تا ببیند شخص ایکس چه تاثیری بر منافع دیگران خواهد گذاشت.
60	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	PersonX is influenced by PersonY. <br /> PersonX is influenced by PersonY <br /> PersonX is influenced by personY	0.52	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	PersonX is influenced by PersonY	xNeed	PersonX affects PersonY's interests  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	60	0.0	to decide the fate of persony	to decide the fate of persony	PersonX is influenced by personY
60	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> PersonY's attention. <br /> PersonY's interests	0.67	0.0266703397520469	## PersonX affects PersonY's interests ##	en2en	to be helpful	xNeed	<xNeed>  PersonX affects PersonY's interests <extra_id_0>	60	0.2222222177777778	to decide the fate of persony	to decide the fate of persony	PersonY's interests
61	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	happy <br /> to be helpful <br /> to be in control of persony	1.0	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	happy	xReact	PersonX affects PersonY's interests  <xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  <extra_id_0>	61	0.999999995	happy	happy	happy
61	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	کمک کننده <br /> قدرتمند <br /> رضایت خاطر	0.87	0.0	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	کمک کننده	xReact	<xReact>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	61	0.0	خوشحال	خوشحال	رضایت خاطر
61	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	کمک کننده <br /> خوشحال. <br /> خوشحال از اینکه شخص ایکس به دیگری کمک می کند.	0.95	0.0	## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ##	fa2fa	کمک کننده	xReact	<xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <xReact_fa_0>  <xReact_fa_1>  <xReact_fa_2>  <xReact_fa_3>  <xReact_fa_4>  <extra_id_0>	61	0.0	خوشحال	خوشحال	خوشحال.
61	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets hurt <br /> PersonX gets in trouble <br /> PersonX gets hurt	0.23	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	gets hurt	xReact	PersonX affects PersonY's interests  <xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  <extra_id_0>	61	0.0	happy	happy	gets hurt
61	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> to be in control of PersonY's attention. <br /> to be in control of PersonY's attention	0.35	0.0	## PersonX affects PersonY's interests ##	en2en	to be helpful	xReact	<xReact>  PersonX affects PersonY's interests <extra_id_0>	61	0.0	happy	happy	to be helpful
62	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to make PersonY's interests <br /> to make persony's interests <br /> to make PersonY's interests.	0.63	0.0456496931223525	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	to make PersonY's interests	xWant	PersonX affects PersonY's interests  <xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  <extra_id_0>	62	0.2857142808163266	to aid persony	to aid persony	to make persony's interests
62	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	تا به شخص دیگری کمک کند. <br /> تا به شخص دیگری بگوید که چه می خواهد بکند. <br /> تا به شخص دیگری بگوید که چه می خواهد.	0.68	0.0447063442769312	## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ##	fa2fa	تا به شخص دیگری کمک کند	xWant	<xWant>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <gen_fa>  <extra_id_0>	62	0.1999999952000001	برای کمک به مردم	برای کمک به مردم	تا به شخص دیگری کمک کند.
62	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	تا به شخص دیگری کمک کند. <br /> تا با شخص دیگری صحبت کند. <br /> تا با شخص دیگری صحبت کند	0.68	0.0447063442769312	## ## ## ## ## شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. ## ## ## ## ## ##	fa2fa	تا به شخص دیگری کمک کند	xWant	<xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  شخص ایکس بر منافع شخص دیگری تأثیر می گذارد. <xWant_fa_0>  <xWant_fa_1>  <xWant_fa_2>  <xWant_fa_3>  <xWant_fa_4>  <extra_id_0>	62	0.1999999952000001	برای کمک به مردم	برای کمک به مردم	تا به شخص دیگری کمک کند.
62	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	PersonX is influenced by PersonY. <br /> PersonX is influenced by PersonY <br /> PersonX is influenced by personY	0.38	0.0	PersonX affects PersonY's interests ## ## ## ## ## ##	en2en	PersonX is influenced by PersonY	xWant	PersonX affects PersonY's interests  <xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  <extra_id_0>	62	0.0	to aid persony	to aid persony	PersonX is influenced by personY
62	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br />angry <br /> to be helpful.	0.8	0.0724974999068182	## PersonX affects PersonY's interests ##	en2en	to be helpful	xWant	<xWant>  PersonX affects PersonY's interests <extra_id_0>	62	0.3333333283333334	to aid persony	to aid persony	to be helpful
